0,0.00989922,0.55904
1,0.0207536,0.581896
2,0.0318635,0.592032
4,0.0537302,0.622447
7,0.0869581,0.651991
11,0.131487,0.72364
18,0.200106,0.783586
32,0.302888,0.852688
54,0.45186,0.872022
84,0.67125,0.884112
119,1.004,0.899413
160,1.49874,0.901927
207,2.23664,0.906449
271,3.31844,0.908382
363,4.92574,0.908514
500,7.31511,0.908625
695,10.8516,0.908754
985,16.098,0.909097
1390,23.868,0.90921
1974,35.3651,0.911279
2827,52.3966,0.911291
4086,77.6268,0.911642
5953,115.003,0.911652
8707,170.363,0.911673
12783,252.375,0.911673
18784,373.861,0.911676
27654,553.812,0.911675
40892,820.362,0.911675
60456,1215.19,0.911689
88648,1800.02,0.911689
