0,0.00353733,0.895098
1,0.0128215,0.912337
2,0.0227131,0.912337
3,0.0331093,0.913601
4,0.0428212,0.921813
5,0.0524303,0.921813
7,0.070334,0.9343
9,0.0886711,0.951629
11,0.109366,0.96316
14,0.13651,0.96316
17,0.163553,0.96316
21,0.200374,0.979605
26,0.245405,0.979605
31,0.292499,0.992771
37,0.34887,0.999096
44,0.421735,1.00093
52,0.506586,1.00385
61,0.606874,1.0046
71,0.717978,1.00812
83,0.855446,1.01348
97,1.0171,1.01425
113,1.20773,1.01784
131,1.42305,1.01784
153,1.68747,1.02052
182,1.98846,1.02094
225,2.34371,1.02094
275,2.75963,1.02114
334,3.2572,1.02114
402,3.83623,1.02114
484,4.51787,1.02114
578,5.31991,1.02246
686,6.26569,1.02246
813,7.38054,1.02246
958,8.69167,1.02254
1128,10.2329,1.02254
1327,12.0487,1.02254
1557,14.1844,1.02254
1832,16.6984,1.026
2156,19.6543,1.026
2529,23.1363,1.02671
2981,27.2342,1.0281
3503,32.0567,1.03012
4120,37.7301,1.03012
4838,44.403,1.03012
5677,52.2513,1.03012
6664,61.4909,1.03012
7832,72.3572,1.03012
9232,85.1485,1.03028
10838,100.199,1.02715
12465,117.906,1.02715
13904,138.754,1.02715
15629,163.278,1.02715
17706,192.137,1.02715
20129,226.091,1.02952
22960,266.036,1.02715
26331,313.029,1.02715
30216,368.326,1.03126
34737,433.392,1.03224
39989,509.95,1.03224
46099,600.001,1.03224
