0,0.00273624,0.856153
1,0.0146274,0.878828
2,0.0248155,0.887222
3,0.0351052,0.887222
4,0.0454226,0.887222
5,0.0555992,0.892585
7,0.0755316,0.911258
9,0.0952612,0.911258
11,0.115063,0.911258
14,0.144719,0.911258
17,0.174436,0.917061
21,0.213785,0.93095
25,0.253043,0.93095
30,0.301787,0.93095
36,0.360048,0.933157
43,0.428045,0.946134
51,0.505438,0.946134
61,0.602279,0.955935
73,0.718685,0.960464
87,0.854598,0.975943
103,1.00943,0.978223
122,1.19233,0.978223
144,1.40549,0.978958
170,1.65909,0.985028
201,1.96136,0.985028
237,2.31403,0.992446
280,2.73437,0.992446
330,3.22544,0.995123
388,3.80072,0.995123
456,4.47676,1.00185
536,5.27356,1.00186
630,6.21018,1.00186
741,7.31875,1.00549
871,8.62018,1.00549
1024,10.1525,1.00828
1200,11.9558,1.00943
1406,14.0822,1.00943
1649,16.5862,1.00997
1934,19.5285,1.00997
2267,22.9922,1.00997
2661,27.0667,1.00997
3121,31.8696,1.00943
3667,37.5239,1.00943
4313,44.1776,1.00922
5078,52.004,1.00922
5982,61.219,1.00922
7044,72.0658,1.00943
8277,84.8332,1.00922
9736,99.8629,1.00922
11450,117.553,1.00739
13468,138.373,1.00764
15851,162.878,1.0085
18644,191.722,1.0121
21947,225.664,1.0085
25814,265.618,1.00601
30375,312.641,1.00737
35779,367.981,1.00775
42064,433.115,1.00698
49478,509.779,1.00824
58151,600.011,1.00841
