0,0.0445864,0.765368
1,0.0841615,0.771414
2,0.124736,0.771414
4,0.203856,0.784685
7,0.32302,0.801732
11,0.481632,0.825289
16,0.680529,0.855867
23,0.964098,0.884678
33,1.37026,0.911766
47,1.94297,0.945556
67,2.75923,0.971513
96,3.91136,0.976561
150,5.52566,0.977654
219,7.77007,0.992827
321,10.9285,0.998108
470,15.3691,0.999359
687,21.6216,0.999431
999,30.4099,0.999465
1439,42.7466,0.999741
2056,60.0693,0.999742
2923,84.4183,0.999742
4125,118.611,0.999742
5829,166.652,0.999742
8220,234.155,0.999742
11574,328.977,0.999742
16276,462.176,0.999742
22880,649.283,0.999742
32147,912.133,0.999949
45160,1281.38,1
63460,1800.02,1
