0,0.00420089,0.739438
1,0.00760743,0.739438
3,0.014007,0.739438
5,0.0214453,0.739438
8,0.0333645,0.739438
13,0.0525757,0.739438
21,0.0807564,0.74786
33,0.123358,0.74786
51,0.186661,0.74786
79,0.281809,0.756136
119,0.425513,0.756136
175,0.640366,0.756136
285,0.959742,0.771741
495,1.4371,0.782853
797,2.15154,0.795621
1242,3.2199,0.799877
1861,4.81762,0.824957
2695,7.20643,0.824957
3896,10.7776,0.824957
5372,16.1185,0.824957
7406,24.1017,0.828511
10212,36.0366,0.840781
14023,53.8819,0.844502
19701,80.5629,0.844502
26866,120.459,0.844502
36333,180.11,0.857955
50478,269.289,0.857955
70561,402.621,0.85897
102231,601.966,0.860747
148325,900.008,0.860747
