0,0.0109753,0.809785
1,0.0322559,0.809785
2,0.0528756,0.8194
4,0.0948862,0.832602
7,0.156706,0.844335
11,0.238848,0.86541
17,0.362291,0.88403
26,0.545405,0.919998
38,0.793058,0.958142
55,1.14628,0.976891
78,1.66454,0.991585
106,2.40543,0.999836
137,3.48442,1.00281
178,5.04278,1.00416
231,7.29257,1.00513
307,10.5488,1.00541
411,15.2585,1.00681
551,22.072,1.00857
746,31.8954,1.01013
1040,46.0522,1.01125
1441,66.4559,1.01233
1995,95.9047,1.01286
2806,138.386,1.01238
3974,199.66,1.01447
5653,288.075,1.01332
8015,415.617,1.0118
11466,599.617,1.01198
16419,865.041,1.01141
23619,1247.94,1.01302
30190,1800.07,1.013
