0,0.0636783,0.225363
1,0.128112,0.220169
3,0.224915,0.204749
5,0.321629,0.194043
8,0.467477,0.173661
12,0.660986,0.155897
17,0.905183,0.134644
24,1.244,0.110161
34,1.72075,0.0914778
47,2.32344,0.078427
65,3.13552,0.0679798
87,4.2475,0.0629969
112,5.75082,0.0619138
141,7.74614,0.0614941
177,10.5001,0.0609678
226,14.1659,0.0591052
303,19.0836,0.0580999
399,25.6822,0.0561104
515,34.6068,0.0559139
665,46.5591,0.0556771
878,62.6731,0.0555591
1156,84.2984,0.0554853
1544,113.397,0.0550659
2068,152.529,0.0549209
2695,205.064,0.0548202
3469,275.724,0.0546494
4496,370.727,0.0546121
5850,498.357,0.0545439
7669,669.818,0.0545136
10076,900.053,0.0545005
