0,0.00849008,0.0386594
1,0.0279457,0.0385287
2,0.046523,0.0373571
4,0.0831924,0.0309546
7,0.138534,0.026355
11,0.214455,0.0210529
16,0.314125,0.0162653
24,0.468815,0.0104826
35,0.69818,0.00657016
49,1.03996,0.00423397
64,1.53806,0.00359335
82,2.25219,0.0032089
107,3.29083,0.00289874
141,4.80741,0.00270897
188,6.98256,0.00251921
253,10.1473,0.00245332
346,14.6948,0.00246283
479,21.2761,0.00239986
667,30.801,0.00240284
939,44.614,0.002376
1325,64.5818,0.00242072
1892,93.5005,0.00236359
2705,135.343,0.00232684
3868,195.896,0.00247648
5510,283.523,0.00239973
7947,410.345,0.0023009
11480,593.9,0.00234771
16533,859.527,0.00243578
24051,1243.89,0.0023731
34808,1800.02,0.00239266
