0,0.0314771,0.0544908
1,0.091755,0.0543421
2,0.146707,0.0502244
4,0.255206,0.048137
7,0.399008,0.0408303
11,0.570041,0.0397238
17,0.829059,0.0367806
23,1.17017,0.03358
32,1.67237,0.0291996
45,2.38626,0.028532
63,3.37774,0.0272743
88,4.75258,0.0242835
123,6.64655,0.0240563
172,9.29541,0.022257
239,12.9282,0.0191004
331,17.9936,0.0186126
457,25.0352,0.017522
631,34.8218,0.0175053
870,48.421,0.0171985
1209,67.2866,0.015523
1674,93.5102,0.0152696
2319,129.895,0.0148221
3217,180.468,0.0148162
4457,250.727,0.0140472
6192,348.256,0.0131372
8577,483.746,0.0120858
11937,671.922,0.0113724
16598,933.261,0.0109372
22972,1296.15,0.0106173
31813,1800,0.00979764
