0,0.106808,0.967991
1,0.213349,0.896855
2,0.31816,0.883791
4,0.526296,0.832463
6,0.736843,0.780713
9,1.05322,0.66331
13,1.48444,0.540125
19,2.12169,0.407439
27,2.95196,0.28436
38,4.10562,0.176285
53,5.66545,0.0949346
73,7.73664,0.0457889
101,10.5466,0.0253784
150,14.3313,0.0182458
209,19.4194,0.0160825
297,26.3652,0.00905082
373,35.6663,0.00801052
432,48.4269,0.00749095
510,65.5412,0.00726098
612,88.7751,0.00710379
754,120.022,0.00710205
944,162.227,0.00709649
1206,219.213,0.00709392
1551,296.28,0.00708267
2007,400.311,0.00707421
2609,540.928,0.00707322
3665,730.805,0.00706933
4715,987.215,0.00706909
6131,1333.27,0.007068
8281,1800.07,0.00706765
